region,review_text,
Kebayoran Baru,"Spent a few days here, its a nice hotel in terms of look and feel. A heritage look with many unique and traditional touches which would be interesting for people from other countries.  The room was decently sized for 2 persons, a very spacious shower area which was so big you could swing a cat, even a dog in it. On the other hand the toilet was small and if you were sitting down, you would need to swing aside to close the door. Minor details.  Nice capsule style coffee machine, standard bottles of water and a very nice toiletries set designed by an Australian company called Apothecary. Great scents.   The room air-conditioning was not functioning well tho, even after being re-booted, it worked well for a few hours and then it was back to being warm and not cool. Not sure if its",
Kebayoran Baru,"stayed here to celebrate our anniversary 2 weeks ago, a week before we checked in, we request to have a decoration in the room. the decoration is just a standard one, and they also sent us a piece of cake as a complimentary. We dont have chance to breakfast in SOFIA since it was closed for hotel guest, too bad. my highlight is the breakfast option. since they dont serve buffet breakfast, so they offer us 1 meal only ( ala carte ) menu. a bit disappointed because we pay for a good rate to stay there. i have nasi goreng, and they waitress said if we want to have another menu, they'll charge us. too bad.",
Kebayoran Baru,"So pretty! Not the largest or most practical hotel (there is barely enough room to put toiletries or space in room to hang clothes), but I would stay again just because it's so nice to come back to an aesthetically pleasing room after a long day. Staff was also very pleasant.  The breakfast is pretty lousy, it's a la carte and not tasty at all. Couldn't finish my breakfast.  In spite of its shortcomings I would still stay again. Not recommended if you are a very practical person though.",
Kebayoran Baru,"Great alternative to usual boring business hotels. More homely, warm and nice colonial historical feel. Rooms ok if small and restaurant downstairs (Sofia) is good for both breakfast and dinner. Staff nice and friendly if at times a bit forgetful. Slightly let down by noisy aircon and at times things get forgotten (replenishing room supplies, wake up calls, etc) which is a bit of a pain. Try and get rooms at back of hotel as quieter and avoid rooms on top floor with a 06/07 ending as the roof is sloped so feels a bit claustrophobic",
Kebayoran Baru,"Really nice hotel with European classic design, its make my stay was wonderful and mesmerizing. All facilities are good and really nice ambience, make me feels like in my own home. All the staffs are very kind and sincere. Special thanks to Ms. Liza from front desk, who delivered an excellent service to me, and also gave me a late check out at 2pm. Will be back soon for sure :)",
Kebayoran Baru,"its simple place with cozy ambiance, also the deluxe room really worth it, free netflix? yes please, clean and tidy althou small bathroom is more than enough to suffice your stay, its close to a range of streetfood you could order. definetly would do a simple staycation here again!",
Kebayoran Baru,"A perfect getaway in the middle of the city, near the MRT station and small food stalls and coffee shop. the room is cozy and comfortable, also very clean. I like the industrial themed bathroom wall. Definitely will book the room again.",
Kebayoran Baru,"I had a really pleasant stay at Flat06 Cipete. Both types of room are spacious and comfortable. Rooms are equipped with TV (Netflix are only available for the bigger room - Superior room if I’m not mistaken), refri (also for the bigger room - but if you stay at the smaller room you are still free to use the refri in the kitchen), good quality AC, cool bathroom (the heater was nicely functioned), desk and chair, soo many storages (on the tv desk, on the side of the bed), cupboard, and coffee maker. You can even plan on making a fancy dinner, because the kitchen is the best part! They offer a complete set of cooking utilities that you are free to use.   They might still need improvement on the bathroom because it was a bit smelly (just a bit), and also it was a bit noisy because",
Kebayoran Baru,"The location is strategic. Nearby MRT station, grocery store, atm. The room design is nice, simple yet unique. The room is clean enough. We can get free refill water in the kitchen. Free laundry 4 pieces every day",
Kebayoran Baru,"Comfort, simple and clean room, warm and helpful service from all staff, nearby Haji Nawi MRT Station and Pondok Indah Mall. Light breakfast, suitable for  business and family to stay.. Great stay at Flat06",
Kebayoran Baru,I stayed last month in this hotel for business trip. I found my room extraordinary clean and nice bed.  Appreciate the helpfull team in housekeeping the whole time and any request is handle in good manner.   I will return to this hotel in my next trip and would reccomend M Hotel to anyone who look for clean and budget hotel in Blok M area.  Cheers DA,
